gene,mean_A,mean_C,log2FC,pvalue,padj,mean_expr,status
potD,1111.18,1090.98,-0.0265,0.9203218346622614,0.9939594823477708,10.1054,NS
plsC,266.52,267.98,0.0078,0.9206095499506325,0.9939594823477708,8.0647,NS
ybjM,122.59,116.57,-0.0724,0.920954602476587,0.9939594823477708,6.9078,NS
ygjG,670.32,747.24,0.1566,0.9209674353314069,0.9939594823477708,9.4702,NS
ymfC,206.45,200.35,-0.0432,0.9210801917336049,0.9939594823477708,7.6717,NS
gltL,140.52,135.38,-0.0536,0.9212153721845927,0.9939594823477708,7.1132,NS
yfdT,5.78,6.27,0.1088,0.9214861543248634,0.9939594823477708,2.7056,NS
yraR,70.27,70.97,0.0144,0.9215878029377939,0.9939594823477708,6.1522,NS
yegV,59.75,58.43,-0.0318,0.9216046412688136,0.9939594823477708,5.897,NS
yeiJ,20.87,20.1,-0.053,0.9219268264672748,0.9939594823477708,4.391,NS
sdhC,430.85,345.59,-0.3177,0.9221557289435354,0.9939594823477708,8.6026,NS
yjiO,114.84,107.54,-0.0943,0.9221745544161615,0.9939594823477708,6.8033,NS
malE,111.7,111.77,0.0009,0.9222267480333374,0.9939594823477708,6.8104,NS
ycjG,284.24,282.28,-0.0099,0.9222312643294825,0.9939594823477708,8.1485,NS
aroA,1907.62,1930.32,0.0171,0.9222569939448854,0.9939594823477708,10.9065,NS
hofC,58.14,57.31,-0.0206,0.9226776656719934,0.9939594823477708,5.8636,NS
phnC,8.87,8.33,-0.0856,0.9229636519134776,0.9939594823477708,3.1858,NS
yzgL,18.07,17.25,-0.0653,0.9231503079056501,0.9939594823477708,4.1829,NS
cyoC,908.3,696.55,-0.3827,0.9232759087048554,0.9939594823477708,9.6491,NS
appY,197.64,216.11,0.1286,0.9235681761017414,0.9939594823477708,7.6961,NS
ulaB,11.17,10.84,-0.0418,0.9238011604982014,0.9939594823477708,3.524,NS
yeaN,57.63,57.25,-0.0095,0.9238782673002156,0.9939594823477708,5.8566,NS
yehK,2.46,1.94,-0.2819,0.9240595352995272,0.9939594823477708,1.4334,NS
xdhA,59.89,59.41,-0.0115,0.9240683394387859,0.9939594823477708,5.9106,NS
yghO,41.09,41.31,0.0076,0.9240702581925514,0.9939594823477708,5.3819,NS
yqcB,114.99,113.33,-0.0209,0.9241061277273146,0.9939594823477708,6.8412,NS
puuA,517.68,487.16,-0.0876,0.9241607883345233,0.9939594823477708,8.9742,NS
ybiJ,83.65,84.41,0.0129,0.9244217229517301,0.9939594823477708,6.4014,NS
yraP,463.11,467.46,0.0135,0.9246354137037875,0.9939594823477708,8.8635,NS
yedY,104.24,107.46,0.0438,0.924660466698964,0.9939594823477708,6.7327,NS
lldR,83.97,83.15,-0.0141,0.9247579830011818,0.9939594823477708,6.3934,NS
menB,716.09,708.54,-0.0153,0.9251078530105342,0.9939594823477708,9.4774,NS
yqhC,131.98,132.14,0.0017,0.925433825358641,0.9939594823477708,7.0505,NS
yeeV,9.93,10.03,0.0136,0.9257039001681121,0.9939594823477708,3.3894,NS
yojI,351.88,299.51,-0.2321,0.9258259394573782,0.9939594823477708,8.3496,NS
focA,2276.36,2432.48,0.0957,0.926381129501279,0.9939594823477708,11.2015,NS
wrbA,4339.47,4239.98,-0.0335,0.9265793724399812,0.9939594823477708,12.0668,NS
argT,321.07,310.16,-0.0498,0.9267603701116566,0.9939594823477708,8.3043,NS
mltC,233.99,232.1,-0.0117,0.9270182579623342,0.9939594823477708,7.8675,NS
nrfA,2531.48,3123.3,0.303,0.9270298864185276,0.9939594823477708,11.4655,NS
trxB,1675.73,1612.91,-0.0551,0.9270823560785866,0.9939594823477708,10.6837,NS
yjjV,150.78,148.91,-0.018,0.9273127067331209,0.9939594823477708,7.2321,NS
fadL,169.6,164.54,-0.0435,0.9279907875779555,0.9939594823477708,7.3886,NS
yggH,490.04,490.76,0.0021,0.9280407811503815,0.9939594823477708,8.9393,NS
yfhB,270.19,267.9,-0.0123,0.9285574131640059,0.9939594823477708,8.0744,NS
yobF,165.62,164.66,-0.0083,0.9285895922973997,0.9939594823477708,7.3719,NS
yigE,29.35,27.96,-0.0688,0.9286659437416939,0.9939594823477708,4.8658,NS
yigI,208.47,225.96,0.116,0.9287305200863917,0.9939594823477708,7.7663,NS
yhcN,57.3,62.28,0.1192,0.9288355756561185,0.9939594823477708,5.9138,NS
yaiT,81.72,82.6,0.0153,0.9291699628433933,0.9940666042220165,6.3691,NS
fruB,168.92,173.56,0.039,0.9294500104168941,0.9941007705098782,7.4241,NS
ymfP,48.62,46.94,-0.0505,0.9297164698833725,0.9941007705098782,5.5934,NS
ydfE,30.17,28.19,-0.0961,0.9301721631271934,0.9941007705098782,4.8914,NS
yebQ,29.6,29.37,-0.0111,0.930388948982128,0.9941007705098782,4.9062,NS
yfgF,74.3,73.98,-0.0061,0.930768487106552,0.9941007705098782,6.2219,NS
ydcQ,120.72,119.93,-0.0094,0.9311659160002487,0.9941007705098782,6.9168,NS
ppdD,6.01,5.9,-0.0233,0.9311924682220588,0.9941007705098782,2.69,NS
ygcF,133.32,133.81,0.0052,0.9313240325947549,0.9941007705098782,7.0668,NS
yegL,13.41,13.14,-0.0284,0.9314116168241539,0.9941007705098782,3.7839,NS
yoeE,29.74,29.55,-0.0091,0.9320341930636044,0.9941007705098782,4.9138,NS
argU,15.34,14.08,-0.1191,0.9323511515444497,0.9941007705098782,3.9271,NS
ynfK,520.94,555.04,0.0914,0.9324217865035858,0.9941007705098782,9.0728,NS
narK,560.71,527.22,-0.0888,0.9325859995376866,0.9941007705098782,9.0887,NS
ycbJ,312.6,303.29,-0.0435,0.9330168792630872,0.9941007705098782,8.2689,NS
nrdF,72.48,61.78,-0.2288,0.9330476731966932,0.9941007705098782,6.0796,NS
yraK,68.57,69.43,0.0179,0.933291855792549,0.9941007705098782,6.1189,NS
yccZ,36.3,36.31,0.0002,0.9335871033716584,0.9941007705098782,5.2017,NS
uxaA,76.83,74.8,-0.0384,0.9339211217613749,0.9941007705098782,6.2538,NS
ydeA,198.94,199.25,0.0022,0.9340184351617054,0.9941007705098782,7.6409,NS
mhpR,182.01,183.6,0.0126,0.9345342322717756,0.9941007705098782,7.5181,NS
pgpA,318.59,319.58,0.0045,0.9348124258301063,0.9941007705098782,8.32,NS
yehD,20.71,24.03,0.2101,0.9350817606609952,0.9941007705098782,4.5154,NS
ygcB,75.19,72.49,-0.0523,0.9353640055755853,0.9941007705098782,6.2161,NS
gcvH,264.83,269.16,0.0234,0.9355830912740718,0.9941007705098782,8.0634,NS
rhoL,699.32,708.97,0.0198,0.9356290443025376,0.9941007705098782,9.4608,NS
yedK,41.61,41.5,-0.0037,0.9360099703444061,0.9941007705098782,5.3941,NS
ydeO,8.31,9.77,0.2213,0.9363281725845609,0.9941007705098782,3.2534,NS
garD,113.01,106.98,-0.0788,0.9364136236817322,0.9941007705098782,6.7878,NS
sucD,911.71,764.54,-0.2538,0.9366474067911734,0.9941007705098782,9.7119,NS
ybiV,128.05,129.84,0.02,0.9366830564409538,0.9941007705098782,7.0162,NS
dkgA,762.77,746.79,-0.0305,0.9371821558572825,0.9941007705098782,9.5609,NS
clcB,106.26,101.23,-0.0696,0.9374234417745705,0.9941007705098782,6.7038,NS
ydaF,6.11,4.92,-0.2857,0.9380894072768213,0.9941007705098782,2.5885,NS
relB,309.0,307.63,-0.0064,0.9381063615919006,0.9941007705098782,8.2706,NS
clcA,344.71,343.02,-0.0071,0.938120413945464,0.9941007705098782,8.4278,NS
aldA,187.69,188.27,0.0044,0.9381653884547957,0.9941007705098782,7.5583,NS
ydfC,20.19,20.84,0.0446,0.9385212366513584,0.9941007705098782,4.3933,NS
yliE,708.98,704.93,-0.0083,0.9388657802206736,0.9941007705098782,9.4665,NS
ygeP,21.76,22.45,0.0439,0.9391002136437854,0.9941007705098782,4.4985,NS
caiF,290.45,321.97,0.1484,0.9394035729519019,0.9941007705098782,8.2607,NS
basS,164.48,164.48,-0.0,0.9397398453664323,0.9941007705098782,7.3662,NS
ycfR,547.32,477.59,-0.1964,0.93992327375294,0.9941007705098782,9.0027,NS
yehE,121.4,121.54,0.0017,0.940204903417913,0.9941007705098782,6.9304,NS
lolC,311.08,312.23,0.0053,0.9402232471551002,0.9941007705098782,8.2861,NS
cysI,8207.17,8124.71,-0.0146,0.9404364472335242,0.9941007705098782,12.9955,NS
osmY,1620.89,1719.92,0.0855,0.9405803815565122,0.9941007705098782,10.7064,NS
yfcY,58.17,61.23,0.0733,0.9409376452083488,0.9941007705098782,5.9118,NS
ymgC,9.54,8.18,-0.2112,0.9410780000391732,0.9941007705098782,3.2264,NS
minE,405.61,405.87,0.0009,0.9411311457967826,0.9941007705098782,8.6662,NS
ugpB,171.57,202.47,0.2382,0.9413757880265088,0.9941007705098782,7.5509,NS
puuR,269.91,271.74,0.0097,0.9415711678602209,0.9941007705098782,8.0839,NS
ybaW,28.72,28.53,-0.0096,0.9419886992024272,0.9941007705098782,4.8642,NS
insO,116.51,116.57,0.0007,0.9420703788825908,0.9941007705098782,6.8708,NS
potF,277.48,273.79,-0.0193,0.942244758432446,0.9941007705098782,8.1092,NS
sdhA,1372.27,1135.04,-0.2737,0.9427358789201088,0.9941007705098782,10.2925,NS
yceG,151.25,151.63,0.0037,0.9427628471689972,0.9941007705098782,7.2473,NS
ymfA,11.39,11.66,0.0331,0.9427674925629913,0.9941007705098782,3.5879,NS
thrA,18466.65,17892.94,-0.0455,0.9431409620911089,0.9941007705098782,14.1501,NS
yqfB,218.0,220.9,0.0191,0.9432358110118643,0.9941007705098782,7.781,NS
ndh,3678.14,2878.2,-0.3538,0.9432594159964105,0.9941007705098782,11.6789,NS
mdh,3939.36,3912.57,-0.0098,0.9436625982448621,0.9941519462702372,11.939,NS
chbG,103.37,104.3,0.0128,0.9439459976837947,0.9941519462702372,6.7051,NS
thiQ,91.97,90.02,-0.0307,0.9441499176732117,0.9941519462702372,6.5156,NS
yahE,8.4,8.53,0.0204,0.9447316613606603,0.9941519462702372,3.1643,NS
bcsE,255.01,258.05,0.0171,0.9451517879269329,0.9941519462702372,8.0058,NS
torC,18.58,17.69,-0.069,0.9458986218303057,0.9941519462702372,4.2197,NS
glcC,152.11,157.8,0.0528,0.9460136189096118,0.9941519462702372,7.2804,NS
ytjB,120.4,121.95,0.0183,0.9460274732391956,0.9941519462702372,6.9269,NS
gltI,906.59,874.56,-0.0519,0.946119628445112,0.9941519462702372,9.7994,NS
glnV,238.34,227.65,-0.0661,0.9465467882197813,0.9941519462702372,7.8672,NS
ilvL,488.48,491.43,0.0087,0.9467120925897557,0.9941519462702372,8.938,NS
clpA,4858.31,4910.07,0.0153,0.9468717646953952,0.9941519462702372,12.2541,NS
astA,44.07,45.48,0.045,0.9470586485954934,0.9941519462702372,5.5005,NS
fruA,471.94,468.44,-0.0107,0.9471057185759266,0.9941519462702372,8.8786,NS
yhjX,37.3,37.47,0.0065,0.9471255311852779,0.9941519462702372,5.2434,NS
ycaJ,423.15,422.44,-0.0024,0.9472621736449481,0.9941519462702372,8.7255,NS
torT,92.9,91.32,-0.0246,0.9474853983382509,0.9941519462702372,6.5331,NS
phoQ,514.15,515.37,0.0034,0.947588215390062,0.9941519462702372,9.0092,NS
exuT,70.47,70.53,0.0014,0.9478121815840866,0.9941519462702372,6.1497,NS
yfcH,515.77,523.46,0.0213,0.9483050122055394,0.9941519462702372,9.0227,NS
apt,830.24,828.3,-0.0034,0.9483580650525164,0.9941519462702372,9.6966,NS
astD,45.94,47.41,0.0449,0.9485958367938382,0.9941519462702372,5.56,NS
kbaZ,23.03,23.22,0.0118,0.9486969668744262,0.9941519462702372,4.5621,NS
ypfH,236.41,234.11,-0.0141,0.9489788582278644,0.9942018013483528,7.8812,NS
eutH,24.43,24.3,-0.0073,0.9492990458052903,0.9942302775639997,4.6359,NS
yrbK,569.1,564.35,-0.0121,0.9494746841124975,0.9942302775639997,9.1478,NS
gltA,3442.02,2991.59,-0.2023,0.9498089561446088,0.994334912637941,11.6516,NS
yjcE,269.36,267.41,-0.0104,0.950693649687435,0.9946011114515675,8.0709,NS
ycdI,16.82,16.6,-0.0184,0.9510530049949674,0.9946011114515675,4.1048,NS
cynX,36.02,35.84,-0.0071,0.9513023383221791,0.9946011114515675,5.187,NS
frlR,161.4,160.75,-0.0058,0.9516248921282146,0.9946011114515675,7.3361,NS
ymgG,381.38,399.68,0.0675,0.9522281739874275,0.9946011114515675,8.6111,NS
ymbA,130.39,129.74,-0.0072,0.9522460311637491,0.9946011114515675,7.0286,NS
phoH,369.57,385.17,0.0596,0.9522523967726826,0.9946011114515675,8.5617,NS
cyoA,4356.51,3267.34,-0.415,0.9524304353084081,0.9946011114515675,11.8965,NS
yhjE,949.66,968.5,0.0283,0.9524540704896797,0.9946011114515675,9.9063,NS
mltD,2024.28,2019.18,-0.0036,0.952589473958709,0.9946011114515675,10.9817,NS
cysK,36503.18,36118.1,-0.0153,0.9529840072067608,0.9946011114515675,15.1481,NS
yjjW,111.68,100.6,-0.1501,0.9530593314774591,0.9946011114515675,6.7366,NS
dos,117.66,117.87,0.0026,0.9538712885205993,0.9946011114515675,6.8859,NS
adiY,523.81,505.38,-0.0516,0.9538842887386024,0.9946011114515675,9.0087,NS
yafS,157.71,157.51,-0.0019,0.9539571018852356,0.9946011114515675,7.3048,NS
ydgJ,491.07,488.6,-0.0073,0.9540687368617727,0.9946011114515675,8.9376,NS
uidB,14.32,14.67,0.0341,0.9544080212684184,0.9946011114515675,3.9063,NS
ydbJ,247.54,250.74,0.0185,0.9544904351789009,0.9946011114515675,7.9637,NS
ybfB,8.11,9.86,0.2677,0.9546915107085058,0.9946011114515675,3.2455,NS
yacG,141.57,141.47,-0.001,0.9547514322277243,0.9946011114515675,7.1499,NS
kdsA,1658.09,1660.86,0.0024,0.9551642312023478,0.9947869005870303,10.6969,NS
ynjE,551.68,576.66,0.0638,0.955590525638006,0.9948811903550835,9.1413,NS
malF,51.73,51.24,-0.0136,0.9563856769726058,0.9948811903550835,5.6999,NS
tdcB,8.11,6.46,-0.3063,0.9564504201035706,0.9948811903550835,2.9601,NS
ppiB,3554.05,3552.8,-0.0005,0.9566362753977431,0.9948811903550835,11.7952,NS
ydiS,35.1,34.49,-0.025,0.9566592773579491,0.9948811903550835,5.1415,NS
ptsP,1059.47,1055.84,-0.0049,0.9566811626814441,0.9948811903550835,10.0473,NS
ydbD,34.15,34.14,-0.0003,0.9568960965918208,0.9948811903550835,5.1147,NS
ybaJ,114.1,114.8,0.0087,0.9577115000470803,0.9954850305486923,6.8449,NS
ydcI,348.95,345.76,-0.0132,0.9584198469879586,0.9959773232353436,8.4423,NS
ycdL,11.64,10.99,-0.0793,0.9593847106402599,0.9961644221518967,3.562,NS
yceH,346.81,347.95,0.0047,0.9595539872413741,0.9961644221518967,8.4424,NS
rsxB,79.01,77.63,-0.0252,0.9596591671146143,0.9961644221518967,6.3005,NS
yiaA,6.34,7.5,0.225,0.9597466417022946,0.9961644221518967,2.8916,NS
yihW,155.06,153.37,-0.0158,0.9605077492064418,0.9961644221518967,7.2735,NS
ymgD,340.45,359.89,0.08,0.9605638739338728,0.9961644221518967,8.454,NS
envR,7.0,6.9,-0.0207,0.9605680351362864,0.9961644221518967,2.897,NS
ahpC,27078.1,26731.4,-0.0186,0.9607720090097068,0.9961644221518967,14.7156,NS
ymfG,43.5,45.11,0.0516,0.9610121541521638,0.9961644221518967,5.4856,NS
yhcG,27.4,27.53,0.0071,0.9611771555798927,0.9961644221518967,4.8056,NS
yadG,328.06,327.43,-0.0028,0.961182452106968,0.9961644221518967,8.3586,NS
rseA,5751.58,5725.75,-0.0065,0.9623912608368441,0.99704212024279,12.4866,NS
fdoG,3305.79,3056.15,-0.1133,0.9631233608079511,0.99704212024279,11.6355,NS
fucP,15.97,14.51,-0.1342,0.9637273834210636,0.99704212024279,3.9763,NS
ylaC,334.65,325.55,-0.0397,0.963953716649013,0.99704212024279,8.3689,NS
cpxP,1149.89,1154.82,0.0062,0.9640924390944784,0.99704212024279,10.171,NS
ybhF,325.19,323.11,-0.0092,0.9641162176472957,0.99704212024279,8.3428,NS
mqo,767.79,685.0,-0.1645,0.9641898570543121,0.99704212024279,9.5056,NS
cstA,282.01,289.49,0.0377,0.9650196063588891,0.99704212024279,8.1612,NS
yjgB,296.87,298.28,0.0068,0.965114435579314,0.99704212024279,8.2195,NS
ycfN,290.66,291.59,0.0046,0.9652645378608873,0.99704212024279,8.188,NS
cysB,1262.6,1191.98,-0.083,0.9654113593146946,0.99704212024279,10.2618,NS
yeiE,101.86,102.07,0.0029,0.9654270222061903,0.99704212024279,6.679,NS
mpl,741.27,738.38,-0.0056,0.9660187053897028,0.99704212024279,9.532,NS
yeiI,208.91,199.72,-0.0647,0.966148906843629,0.99704212024279,7.6782,NS
ycfJ,136.15,135.46,-0.0073,0.9671621876851223,0.99704212024279,7.0907,NS
nlpE,277.84,278.4,0.0029,0.9673247707734045,0.99704212024279,8.1221,NS
rsd,393.59,423.32,0.1049,0.967403479291875,0.99704212024279,8.6758,NS
serA,16036.29,15908.38,-0.0116,0.9675274011603634,0.99704212024279,13.9633,NS
ybaN,147.39,143.32,-0.0402,0.9685070728557178,0.99704212024279,7.1884,NS
ybhS,83.11,82.47,-0.0111,0.9690862402003629,0.99704212024279,6.38,NS
yfbH,68.03,69.24,0.0254,0.969281220375534,0.99704212024279,6.1113,NS
yeaG,1097.99,1133.08,0.0454,0.9698862857245711,0.99704212024279,10.1242,NS
ydiH,595.42,602.39,0.0168,0.9699894209842267,0.99704212024279,9.2274,NS
ptsH,4489.41,4571.91,0.0263,0.9702750608411911,0.99704212024279,12.1457,NS
dsdX,31.94,32.07,0.0057,0.9703743409011499,0.99704212024279,5.0224,NS
intR,85.87,83.15,-0.0462,0.9704312792457301,0.99704212024279,6.4095,NS
ybaO,48.14,48.54,0.0118,0.9704843659508854,0.99704212024279,5.61,NS
yfcD,667.51,667.42,-0.0002,0.9705139114546245,0.99704212024279,9.3836,NS
yfbM,21.3,23.93,0.1644,0.9707581379977456,0.99704212024279,4.5306,NS
ubiD,915.16,908.74,-0.0101,0.9708673023708239,0.99704212024279,9.8336,NS
fadE,151.94,155.96,0.0376,0.9710250130262705,0.99704212024279,7.271,NS
yneJ,198.43,198.8,0.0027,0.9711483474064712,0.99704212024279,7.6375,NS
yfiR,101.36,101.88,0.0074,0.9716351397200585,0.99704212024279,6.6741,NS
gntR,424.24,428.07,0.013,0.9716994132588215,0.99704212024279,8.7369,NS
ycjX,301.86,300.39,-0.007,0.9719636020619716,0.99704212024279,8.2366,NS
yhbU,173.49,181.63,0.066,0.9724810099314011,0.99704212024279,7.4762,NS
yagT,22.69,23.71,0.0616,0.972534724776242,0.99704212024279,4.5668,NS
yjhU,468.64,468.61,-0.0001,0.9726171193815656,0.99704212024279,8.8738,NS
yjiM,337.04,333.39,-0.0157,0.9727245169707124,0.99704212024279,8.3911,NS
yhjR,20.24,21.07,0.0567,0.9728422613688619,0.99704212024279,4.4026,NS
yncI,12.7,13.21,0.0546,0.9729541772216297,0.99704212024279,3.75,NS
kefG,69.1,81.39,0.2346,0.9739868608541233,0.99704212024279,6.2431,NS
yccM,55.69,55.8,0.003,0.9740824652541178,0.99704212024279,5.8136,NS
cysA,3944.93,3969.37,0.0089,0.9741169622978295,0.99704212024279,11.9504,NS
yjeS,421.13,421.21,0.0003,0.9742794277862611,0.99704212024279,8.72,NS
feaB,116.08,114.09,-0.0249,0.9742931324774811,0.99704212024279,6.8528,NS
nfo,437.01,432.17,-0.0161,0.9748053557335142,0.99704212024279,8.7652,NS
pepE,401.42,348.87,-0.2021,0.9748997819721195,0.99704212024279,8.5532,NS
sdhB,779.27,718.85,-0.1164,0.9751712496457741,0.99704212024279,9.5499,NS
ybgI,551.61,551.4,-0.0006,0.9751742348725255,0.99704212024279,9.1085,NS
ygeD,121.38,121.95,0.0068,0.9752521616841398,0.99704212024279,6.9326,NS
sbp,1730.99,1556.42,-0.1533,0.9752552730417107,0.99704212024279,10.6832,NS
yrbG,243.06,242.39,-0.004,0.9752761142798453,0.99704212024279,7.9261,NS
hisP,256.76,212.53,-0.2722,0.975550252676031,0.99704212024279,7.8774,NS
paaA,8.98,8.92,-0.0099,0.9756166369133688,0.99704212024279,3.2407,NS
yjeK,379.81,377.57,-0.0085,0.9757879274064264,0.99704212024279,8.5668,NS
hsdR,1044.86,1053.76,0.0122,0.9759158522623511,0.99704212024279,10.0359,NS
rpiA,1472.84,1475.27,0.0024,0.9768513266372958,0.99704212024279,10.5261,NS
pssA,1115.42,1116.2,0.001,0.977004039167142,0.99704212024279,10.1245,NS
gltK,72.2,72.31,0.0022,0.9775695078613619,0.99704212024279,6.185,NS
gcvA,208.44,208.71,0.0018,0.9777099734495276,0.99704212024279,7.7079,NS
cyoD,598.19,482.68,-0.3093,0.9778609210355755,0.99704212024279,9.0793,NS
cyaY,116.1,116.11,0.0001,0.9785790404632072,0.99704212024279,6.8655,NS
rfbC,334.27,335.67,0.006,0.9786094724978417,0.99704212024279,8.39,NS
yiaU,48.11,47.7,-0.0121,0.9787760408160694,0.99704212024279,5.5971,NS
fadD,206.36,204.3,-0.0144,0.9788807560502135,0.99704212024279,7.6853,NS
yrbB,369.09,368.02,-0.0042,0.9790607446010553,0.99704212024279,8.5277,NS
yhbV,167.95,171.51,0.0301,0.9791936419116719,0.99704212024279,7.4113,NS
yhjA,118.4,110.55,-0.0986,0.9792361814135645,0.99704212024279,6.8451,NS
yfbB,94.61,94.11,-0.0076,0.979297667353328,0.99704212024279,6.5678,NS
yncB,184.4,185.12,0.0056,0.979517109032988,0.99704212024279,7.5334,NS
trxC,530.36,501.31,-0.0812,0.9799229448964236,0.99704212024279,9.0122,NS
yihE,538.54,537.27,-0.0034,0.9799967044319652,0.99704212024279,9.0726,NS
gatB,486.38,463.26,-0.0702,0.9802346404930662,0.99704212024279,8.8928,NS
yadE,159.79,159.45,-0.003,0.9802815040049413,0.99704212024279,7.323,NS
torS,225.28,225.59,0.002,0.9803361860253496,0.99704212024279,7.8198,NS
ycbU,14.47,14.63,0.016,0.9803423930446866,0.99704212024279,3.9118,NS
yfjY,7.66,7.48,-0.0329,0.9804279990901125,0.99704212024279,3.0121,NS
ydfU,15.24,14.2,-0.099,0.9805931576179973,0.99704212024279,3.9276,NS
kgtP,4839.98,4518.41,-0.0992,0.9809272301642267,0.9971008740632694,12.1922,NS
dsrA,17.86,17.99,0.0098,0.9811209401871671,0.9971008740632694,4.2036,NS
yfjQ,14.89,14.87,-0.0019,0.9829057273610063,0.9986755271055435,3.9434,NS
slp,5731.64,5414.99,-0.082,0.9833859184651889,0.9989242164347131,12.4444,NS
nanT,33.11,32.86,-0.0107,0.9837990038985778,0.9989632536422142,5.0656,NS
ydfW,10.1,9.6,-0.07,0.9840979599994555,0.9989632536422142,3.3712,NS
ugpA,19.36,20.72,0.0954,0.9843774891223418,0.9989632536422142,4.3602,NS
cysN,5121.86,5137.87,0.0045,0.9845678657540095,0.9989632536422142,12.3248,NS
hyfR,61.16,59.99,-0.0276,0.9849394735820391,0.9989632536422142,5.9326,NS
glpE,146.77,157.51,0.1016,0.9849883434849009,0.9989632536422142,7.254,NS
fkpA,1694.0,1695.73,0.0015,0.9854808287216131,0.9989632536422142,10.7274,NS
ynaJ,413.52,412.44,-0.0038,0.9857037275817994,0.9989632536422142,8.6917,NS
yhdJ,26.28,25.99,-0.0157,0.9857150391492575,0.9989632536422142,4.7354,NS
mhpF,18.48,19.37,0.0665,0.9857787280226139,0.9989632536422142,4.2798,NS
thrC,8076.28,7917.66,-0.0286,0.9866354120097288,0.9995197210462062,12.9653,NS
yieM,385.87,381.57,-0.0162,0.9870095180158169,0.9995197210462062,8.5858,NS
insH,112.39,113.5,0.0141,0.9872069708789429,0.9995197210462062,6.8259,NS
ygcP,15.91,15.69,-0.0194,0.9874751233173974,0.9995197210462062,4.0268,NS
rpsU,1936.08,1918.01,-0.0135,0.9876214012090855,0.9995197210462062,10.9125,NS
gudX,35.08,33.41,-0.0692,0.9879185505465417,0.9995197210462062,5.1188,NS
hyfI,31.63,30.76,-0.0399,0.9879768348026843,0.9995197210462062,4.9863,NS
hyfE,11.1,9.89,-0.16,0.9882954486517765,0.9996037160022617,3.4587,NS
ycaK,18.16,17.78,-0.0296,0.9888259174527786,0.9997851700518497,4.2072,NS
tpiA,6002.81,6092.23,0.0213,0.9895048745276782,0.9997851700518497,12.5622,NS
potG,101.75,95.85,-0.0857,0.9896425515710705,0.9997851700518497,6.6337,NS
eutG,17.74,16.11,-0.1351,0.9896469736144382,0.9997851700518497,4.1233,NS
yjhR,15.01,14.33,-0.0647,0.989868025456108,0.9997851700518497,3.9234,NS
ydcD,11.2,11.56,0.0431,0.9898886399688478,0.9997851700518497,3.5706,NS
ubiA,262.88,268.06,0.0281,0.9902916256930017,0.9999450688078825,8.0551,NS
yccT,68.22,68.46,0.0051,0.9905291341158504,0.9999450688078825,6.1052,NS
yhiI,773.49,768.67,-0.009,0.991141033289376,0.9999450688078825,9.5917,NS
hipB,50.39,50.46,0.0021,0.9912521704417936,0.9999450688078825,5.6703,NS
gatY,3805.62,3517.53,-0.1136,0.9915513137106596,0.9999450688078825,11.8384,NS
malG,40.85,39.98,-0.0307,0.9915553709032797,0.9999450688078825,5.3544,NS
yfaL,289.03,288.96,-0.0003,0.9920348327574623,0.9999450688078825,8.1774,NS
yhdH,426.78,429.89,0.0105,0.9924043122998695,0.9999450688078825,8.7443,NS
cynS,24.54,25.03,0.0281,0.9927889025201522,0.9999450688078825,4.6602,NS
mdoB,278.46,276.15,-0.012,0.9931833937521185,0.9999450688078825,8.1179,NS
yhbS,403.67,381.72,-0.0806,0.9932015653100197,0.9999450688078825,8.6191,NS
dctA,134.36,137.32,0.0313,0.9932544093613681,0.9999450688078825,7.0911,NS
